Area_m2,Probability_P(A_L_greater_than_Area)
2425,0.3783416369595356
2426,0.37817932487452255
2427,0.3780171158030834
2428,0.3778550096657375
2429,0.3776930063830637
2430,0.37753110587570105
2431,0.37736930806434765
2432,0.377207612869761
2433,0.3770460202127581
2434,0.37688453001421585
2435,0.3767231421950701
2436,0.3765618566763169
2437,0.3764006733790104
2438,0.3762395922242656
2439,0.3760786131332561
2440,0.37591773602721557
2441,0.37575696082743626
2442,0.3755962874552703
2443,0.3754357158321291
2444,0.3752752458794838
2445,0.37511487751886463
2446,0.37495461067186053
2447,0.37479444526012085
2448,0.37463438120535386
2449,0.3744744184293268
2450,0.37431455685386683
2451,0.3741547964008597
2452,0.37399513699225095
2453,0.37383557855004546
2454,0.37367612099630687
2455,0.3735167642531585
2456,0.37335750824278247
2457,0.37319835288742087
2458,0.3730392981093742
2459,0.37288034383100255
2460,0.3727214899747251
2461,0.3725627364630202
2462,0.3724040832184252
2463,0.3722455301635367
2464,0.37208707722101064
2465,0.3719287243135616
2466,0.3717704713639638
2467,0.37161231829505015
2468,0.37145426502971257
2469,0.37129631149090236
2470,0.37113845760162945
2471,0.37098070328496324
2472,0.3708230484640318
2473,0.37066549306202234
2474,0.37050803700218093
2475,0.3703506802078125
2476,0.37019342260228116
2477,0.37003626410901
2478,0.3698792046514805
2479,0.3697222441532342
2480,0.36956538253786975
2481,0.36940861972904615
2482,0.3692519556504805
2483,0.36909539022594884
2484,0.36893892337928647
2485,0.36878255503438684
2486,0.3686262851152027
2487,0.368470113545745
2488,0.3683140402500842
2489,0.3681580651523484
2490,0.3680021881767255
2491,0.36784640924746137
2492,0.36769072828886085
2493,0.3675351452252875
2494,0.36737965998116306
2495,0.36722427248096867
2496,0.3670689826492435
2497,0.36691379041058503
2498,0.3667586956896498
2499,0.3666036984111529
2500,0.366448798499868
2501,0.3662939958806266
2502,0.3661392904783194
2503,0.36598468221789526
2504,0.36583017102436155
2505,0.36567575682278397
2506,0.36552143953828686
2507,0.3653672190960531
2508,0.36521309542132285
2509,0.36505906843939584
2510,0.36490513807562985
2511,0.36475130425544044
2512,0.364597566904302
2513,0.3644439259477472
2514,0.3642903813113665
2515,0.3641369329208086
2516,0.36398358070178105
2517,0.36383032458004894
2518,0.36367716448143605
2519,0.3635241003318236
2520,0.36337113205715155
2521,0.3632182595834179
2522,0.36306548283667817
2523,0.36291280174304674
2524,0.36276021622869514
2525,0.36260772621985393
2526,0.36245533164281096
2527,0.36230303242391204
2528,0.36215082848956104
2529,0.36199871976622
2530,0.36184670618040893
2531,0.3616947876587049
2532,0.36154296412774345
2533,0.36139123551421837
2534,0.36123960174488046
2535,0.36108806274653893
2536,0.36093661844606006
2537,0.36078526877036854
2538,0.3606340136464464
2539,0.360482853001334
2540,0.36033178676212807
2541,0.3601808148559844
2542,0.36002993721011545
2543,0.3598791537517919
2544,0.3597284644083416
2545,0.3595778691071503
2546,0.35942736777566076
2547,0.35927696034137346
2548,0.35912664673184713
2549,0.3589764268746971
2550,0.35882630069759613
2551,0.3586762681282747
2552,0.35852632909452065
2553,0.35837648352417895
2554,0.3582267313451525
2555,0.35807707248540055
2556,0.35792750687294084
2557,0.3577780344358473
2558,0.35762865510225184
2559,0.35747936880034303
2560,0.35733017545836687
2561,0.3571810750046269
2562,0.35703206736748294
2563,0.35688315247535296
2564,0.356734330256711
2565,0.35658560064008893
2566,0.3564369635540756
2567,0.35628841892731655
2568,0.3561399666885141
2569,0.35599160676642816
2570,0.3558433390898751
2571,0.35569516358772835
2572,0.3555470801889187
2573,0.355399088822433
2574,0.35525118941731515
2575,0.3551033819026661
2576,0.3549556662076435
2577,0.3548080422614621
2578,0.3546605099933924
2579,0.3545130693327624
2580,0.35436572020895674
2581,0.3542184625514163
2582,0.35407129628963907
2583,0.35392422135317925
2584,0.3537772376716479
2585,0.3536303451747125
2586,0.35348354379209634
2587,0.3533368334535807
2588,0.35319021408900186
2589,0.3530436856282537
2590,0.35289724800128563
2591,0.3527509011381039
2592,0.35260464496877075
2593,0.35245847942340536
2594,0.35231240443218237
2595,0.35216641992533326
2596,0.3520205258331459
2597,0.3518747220859635
2598,0.35172900861418643
2599,0.3515833853482708
2600,0.3514378522187289
2601,0.3512924091561287
2602,0.351147056091095
2603,0.3510017929543081
2604,0.3508566196765044
2605,0.3507115361884766
2606,0.3505665424210729
2607,0.3504216383051977
2608,0.3502768237718108
2609,0.35013209875192897
2610,0.349987463176624
2611,0.3498429169770234
2612,0.3496984600843107
2613,0.34955409242972546
2614,0.3494098139445625
2615,0.3492656245601724
2616,0.3491215242079617
2617,0.3489775128193926
2618,0.34883359032598227
2619,0.34868975665930424
2620,0.3485460117509872
2621,0.34840235553271515
2622,0.34825878793622833
2623,0.34811530889332154
2624,0.34797191833584573
2625,0.3478286161957065
2626,0.3476854024048657
2627,0.3475422768953401
2628,0.3473992395992014
2629,0.3472562904485774
2630,0.3471134293756505
2631,0.3469706563126582
2632,0.3468279711918941
2633,0.34668537394570587
2634,0.3465428645064973
2635,0.34640044280672666
2636,0.34625810877890695
2637,0.3461158623556071
2638,0.345973703469451
2639,0.3458316320531165
2640,0.3456896480393373
2641,0.34554775136090177
2642,0.34540594195065344
2643,0.34526421974149024
2644,0.3451225846663648
2645,0.34498103665828517
2646,0.344839575650314
2647,0.3446982015755684
2648,0.34455691436722014
2649,0.344415713958496
2650,0.3442746002826773
2651,0.3441335732730997
2652,0.34399263286315374
2653,0.3438517789862844
2654,0.3437110115759914
2655,0.3435703305658282
2656,0.34342973588940384
2657,0.3432892274803806
2658,0.34314880527247626
2659,0.34300846919946204
2660,0.34286821919516397
2661,0.3427280551934627
2662,0.34258797712829214
2663,0.34244798493364126
2664,0.34230807854355283
2665,0.34216825789212435
2666,0.3420285229135065
2667,0.341888873541905
2668,0.34174930971157913
2669,0.34160983135684275
2670,0.34147043841206237
2671,0.3413311308116602
2672,0.3411919084901113
2673,0.3410527713819451
2674,0.34091371942174487
2675,0.34077475254414735
2676,0.3406358706838435
2677,0.3404970737755779
2678,0.340358361754149
2679,0.340219734554409
2680,0.3400811921112632
2681,0.3399427343596716
2682,0.33980436123464686
2683,0.3396660726712557
2684,0.3395278686046185
2685,0.3393897489699087
2686,0.33925171370235385
2687,0.33911376273723415
2688,0.3389758960098841
2689,0.3388381134556909
2690,0.33870041501009585
2691,0.33856280060859234
2692,0.3384252701867285
2693,0.3382878236801048
2694,0.3381504610243754
2695,0.3380131821552472
2696,0.3378759870084802
2697,0.33773887551988846
2698,0.3376018476253386
2699,0.3374649032607495
2700,0.33732804236209435
2701,0.3371912648653985
2702,0.33705457070674083
2703,0.3369179598222525
2704,0.3367814321481182
2705,0.3366449876205746
2706,0.33650862617591293
2707,0.3363723477504752
2708,0.3362361522806574
2709,0.3361000397029077
2710,0.33596400995372755
2711,0.33582806296967027
2712,0.3356921986873427
2713,0.33555641704340333
2714,0.3354207179745642
2715,0.33528510141758894
2716,0.33514956730929424
2717,0.33501411558654937
2718,0.33487874618627567
2719,0.33474345904544656
2720,0.33460825410108874
2721,0.33447313129028045
2722,0.33433809055015273
2723,0.3342031318178884
2724,0.334068255030723
2725,0.3339334601259438
2726,0.33379874704089074
2727,0.3336641157129552
2728,0.3335295660795812
2729,0.33339509807826473
2730,0.3332607116465538
2731,0.3331264067220481
2732,0.3329921832423993
2733,0.3328580411453118
2734,0.33272398036854056
2735,0.33259000084989354
2736,0.3324561025272299
2737,0.33232228533846064
2738,0.33218854922154906
2739,0.33205489411450917
2740,0.3319213199554074
2741,0.33178782668236173
2742,0.3316544142335416
2743,0.33152108254716817
2744,0.33138783156151363
2745,0.33125466121490243
2746,0.3311215714457102
2747,0.33098856219236383
2748,0.3308556333933417
2749,0.3307227849871732
2750,0.3305900169124405
2751,0.3304573291077749
2752,0.33032472151186065
2753,0.3301921940634325
2754,0.3300597467012767
2755,0.32992737936423033
2756,0.3297950919911816
2757,0.3296628845210703
2758,0.3295307568928867
2759,0.3293987090456726
2760,0.32926674091852015
2761,0.3291348524505734
2762,0.32900304358102606
2763,0.32887131424912375
2764,0.3287396643941627
2765,0.3286080939554896
2766,0.32847660287250213
2767,0.3283451910846489
2768,0.32821385853142915
2769,0.3280826051523923
2770,0.3279514308871391
2771,0.32782033567532065
2772,0.3276893194566384
2773,0.32755838217084443
2774,0.32742752375774176
2775,0.32729674415718324
2776,0.3271660433090722
2777,0.3270354211533629
2778,0.3269048776300594
2779,0.3267744126792166
2780,0.32664402624093913
2781,0.3265137182553821
2782,0.32638348866275113
2783,0.3262533374033014
2784,0.32612326441733885
2785,0.32599326964521913
2786,0.32586335302734803
2787,0.32573351450418175
2788,0.32560375401622577
2789,0.3254740715040363
2790,0.32534446690821894
2791,0.32521494016942953
2792,0.3250854912283734
2793,0.3249561200258062
2794,0.3248268265025329
2795,0.3246976105994086
2796,0.324568472257338
2797,0.3244394114172753
2798,0.3243104280202245
2799,0.32418152200723904
2800,0.3240526933194223
2801,0.32392394189792717
2802,0.3237952676839556
2803,0.32366667061875964
2804,0.3235381506436398
2805,0.32340970769994726
2806,0.3232813417290815
2807,0.32315305267249217
2808,0.32302484047167745
2809,0.32289670506818546
2810,0.3227686464036128
2811,0.32264066441960626
2812,0.3225127590578606
2813,0.3223849302601205
2814,0.32225717796817965
2815,0.3221295021238807
2816,0.3220019026691151
2817,0.32187437954582365
2818,0.3217469326959954
2819,0.32161956206166953
2820,0.32149226758493277
2821,0.3213650492079214
2822,0.3212379068728206
2823,0.3211108405218638
2824,0.3209838500973333
2825,0.3208569355415606
2826,0.3207300967969251
2827,0.3206033338058556
2828,0.3204766465108285
2829,0.32035003485436997
2830,0.3202234987790532
2831,0.3200970382275017
2832,0.3199706531423858
2833,0.31984434346642476
2834,0.31971810914238663
2835,0.3195919501130875
2836,0.3194658663213912
2837,0.3193398577102109
2838,0.31921392422250694
2839,0.3190880658012889
2840,0.31896228238961344
2841,0.31883657393058606
2842,0.31871094036736025
2843,0.31858538164313743
2844,0.3184598977011668
2845,0.31833448848474577
2846,0.31820915393722005
2847,0.31808389400198256
2848,0.31795870862247444
2849,0.3178335977421848
2850,0.3177085613046503
2851,0.3175835992534555
2852,0.3174587115322325
2853,0.3173338980846613
2854,0.31720915885446943
2855,0.31708449378543224
2856,0.3169599028213722
2857,0.31683538590616
2858,0.3167109429837133
2859,0.31658657399799717
2860,0.3164622788930247
2861,0.3163380576128558
2862,0.31621391010159805
2863,0.31608983630340637
2864,0.31596583616248286
2865,0.3158419096230767
2866,0.3157180566294845
2867,0.3155942771260505
2868,0.31547057105716525
2869,0.3153469383672669
2870,0.3152233790008405
2871,0.3150998929024187
2872,0.31497648001657996
2873,0.31485314028795097
2874,0.31472987366120475
2875,0.3146066800810611
2876,0.314483559492287
2877,0.31436051183969616
2878,0.31423753706814894
2879,0.314114635122553
2880,0.3139918059478618
2881,0.31386904948907635
2882,0.31374636569124337
2883,0.31362375449945745
2884,0.31350121585885893
2885,0.3133787497146343
2886,0.3132563560120176
2887,0.313134034696289
2888,0.31301178571277455
2889,0.31288960900684715
2890,0.31276750452392577
2891,0.31264547220947647
2892,0.31252351200901063
2893,0.3124016238680867
2894,0.31227980773230846
2895,0.31215806354732667
2896,0.31203639125883775
2897,0.311914790812585
2898,0.31179326215435643
2899,0.3116718052299874
2900,0.3115504199853587
2901,0.31142910636639676
2902,0.31130786431907476
2903,0.3111866937894112
2904,0.3110655947234704
2905,0.31094456706736273
2906,0.31082361076724463
2907,0.3107027257693178
2908,0.31058191201982965
2909,0.3104611694650734
2910,0.3103404980513882
2911,0.31021989772515846
2912,0.31009936843281416
2913,0.309978910120831
2914,0.30985852273573034
2915,0.30973820622407855
2916,0.3096179605324876
2917,0.309497785607615
2918,0.3093776813961635
2919,0.3092576478448814
2920,0.3091376849005618
2921,0.30901779251004347
2922,0.30889797062021007
2923,0.3087782191779911
2924,0.30865853813036037
2925,0.3085389274243373
2926,0.3084193870069861
2927,0.3082999168254166
2928,0.3081805168267828
2929,0.3080611869582842
2930,0.30794192716716495
2931,0.30782273740071453
2932,0.30770361760626685
2933,0.3075845677312008
2934,0.30746558772293997
2935,0.30734667752895284
2936,0.3072278370967527
2937,0.3071090663738971
2938,0.30699036530798873
2939,0.30687173384667465
2940,0.3067531719376463
2941,0.3066346795286399
2942,0.3065162565674363
2943,0.3063979030018604
2944,0.30627961877978227
2945,0.3061614038491154
2946,0.3060432581578183
2947,0.3059251816538937
2948,0.3058071742853885
2949,0.30568923600039377
2950,0.305571366747045
2951,0.30545356647352206
2952,0.3053358351280486
2953,0.3052181726588922
2954,0.3051005790143648
2955,0.3049830541428231
2956,0.3048655979926662
2957,0.30474821051233847
2958,0.30463089165032786
2959,0.3045136413551659
2960,0.3043964595754285
2961,0.30427934625973485
2962,0.3041623013567486
2963,0.30404532481517665
2964,0.30392841658376957
2965,0.30381157661132163
2966,0.30369480484667155
2967,0.30357810123870044
2968,0.3034614657363338
2969,0.3033448982885407
2970,0.30322839884433295
2971,0.3031119673527667
2972,0.3029956037629412
2973,0.302879308023999
2974,0.302763080085126
2975,0.3026469198955517
2976,0.30253082740454884
2977,0.30241480256143305
2978,0.3022988453155635
2979,0.3021829556163429
2980,0.30206713341321634
2981,0.30195137865567256
2982,0.30183569129324284
2983,0.3017200712755026
2984,0.30160451855206916
2985,0.30148903307260344
2986,0.3013736147868089
2987,0.3012582636444321
2988,0.3011429795952626
2989,0.30102776258913266
2990,0.3009126125759176
2991,0.30079752950553496
2992,0.3006825133279454
2993,0.30056756399315243
2994,0.30045268145120163
2995,0.3003378656521818
2996,0.30022311654622413
2997,0.3001084340835024
2998,0.29999381821423265
2999,0.2998792688886741
3000,0.2997647860571272
3001,0.2996503696699362
3002,0.29953601967748655
3003,0.29942173603020716
3004,0.2993075186785683
3005,0.2991933675730831
3006,0.2990792826643067
3007,0.2989652639028362
3008,0.29885131123931163
3009,0.2987374246244143
3010,0.29862360400886834
3011,0.29850984934343916
3012,0.29839616057893503
3013,0.2982825376662057
3014,0.29816898055614305
3015,0.2980554891996807
3016,0.29794206354779473
3017,0.29782870355150226
3018,0.2977154091618627
3019,0.29760218032997754
3020,0.2974890170069894
3021,0.2973759191440828
3022,0.29726288669248424
3023,0.29714991960346193
3024,0.2970370178283248
3025,0.29692418131842446
3026,0.2968114100251533
3027,0.296698703899946
3028,0.2965860628942778
3029,0.296473486959666
3030,0.2963609760476691
3031,0.29624853010988705
3032,0.29613614909796104
3033,0.2960238329635736
3034,0.29591158165844866
3035,0.29579939513435116
3036,0.2956872733430873
3037,0.2955752162365046
3038,0.2954632237664917
3039,0.295351295884978
3040,0.2952394325439345
3041,0.29512763369537254
3042,0.295015899291345
3043,0.29490422928394566
3044,0.2947926236253091
3045,0.2946810822676105
3046,0.29456960516306685
3047,0.29445819226393466
3048,0.2943468435225123
3049,0.2942355588911383
3050,0.29412433832219187
3051,0.29401318176809355
3052,0.2939020891813039
3053,0.29379106051432424
3054,0.29368009571969655
3055,0.2935691947500032
3056,0.2934583575578673
3057,0.2933475840959523
3058,0.29323687431696244
3059,0.2931262281736413
3060,0.29301564561877425
3061,0.2929051266051862
3062,0.2927946710857423
3063,0.29268427901334837
3064,0.2925739503409499
3065,0.29246368502153364
3066,0.29235348300812514
3067,0.29224334425379117
3068,0.29213326871163803
3069,0.2920232563348124
3070,0.29191330707650054
3071,0.2918034208899294
3072,0.29169359772836523
3073,0.2915838375451145
3074,0.2914741402935238
3075,0.29136450592697927
3076,0.2912549343989068
3077,0.29114542566277246
3078,0.29103597967208183
3079,0.29092659638038
3080,0.2908172757412524
3081,0.29070801770832344
3082,0.29059882223525724
3083,0.29048968927575824
3084,0.2903806187835696
3085,0.2902716107124743
3086,0.29016266501629495
3087,0.2900537816488933
3088,0.2899449605641711
3089,0.2898362017160687
3090,0.28972750505856637
3091,0.28961887054568347
3092,0.2895102981314789
3093,0.28940178777005043
3094,0.2892933394155355
3095,0.2891849530221101
3096,0.2890766285439902
3097,0.2889683659354302
3098,0.28886016515072377
3099,0.28875202614420403
3100,0.2886439488702428
3101,0.28853593328325056
3102,0.28842797933767717
3103,0.28832008698801137
3104,0.288212256188781
3105,0.2881044868945519
3106,0.2879967790599298
3107,0.2878891326395584
3108,0.2877815475881209
3109,0.28767402386033813
3110,0.2875665614109708
3111,0.28745916019481754
3112,0.287351820166716
3113,0.2872445412815421
3114,0.28713732349421006
3115,0.28703016675967374
3116,0.28692307103292414
3117,0.28681603626899155
3118,0.28670906242294425
3119,0.28660214944988915
3120,0.2864952973049719
3121,0.2863885059433755
3122,0.2862817753203215
3123,0.2861751053910708
3124,0.2860684961109212
3125,0.2859619474352093
3126,0.28585545931930956
3127,0.28574903171863486
3128,0.2856426645886361
3129,0.28553635788480203
3130,0.2854301115626596
3131,0.28532392557777375
3132,0.28521779988574747
3133,0.2851117344422214
3134,0.28500572920287404
3135,0.2848997841234223
3136,0.2847938991596204
3137,0.2846880742672604
3138,0.2845823094021722
3139,0.2844766045202236
3140,0.2843709595773196
3141,0.2842653745294037
3142,0.2841598493324563
3143,0.2840543839424955
3144,0.2839489783155771
3145,0.2838436324077944
3146,0.2837383461752785
3147,0.28363311957419723
3148,0.2835279525607566
3149,0.28342284509119964
3150,0.2833177971218068
3151,0.28321280860889575
3152,0.28310787950882177
3153,0.2830030097779773
3154,0.2828981993727919
3155,0.2827934482497322
3156,0.28268875636530244
3157,0.2825841236760438
3158,0.282479550138534
3159,0.2823750357093888
3160,0.2822705803452604
3161,0.28216618400283844
3162,0.2820618466388489
3163,0.28195756821005513
3164,0.2818533486732575
3165,0.2817491879852929
3166,0.2816450861030355
3167,0.2815410429833958
3168,0.28143705858332124
3169,0.28133313285979633
3170,0.2812292657698421
3171,0.28112545727051597
3172,0.2810217073189124
3173,0.2809180158721625
3174,0.28081438288743354
3175,0.28071080832192985
3176,0.28060729213289193
3177,0.2805038342775972
3178,0.28040043471335874
3179,0.28029709339752695
3180,0.28019381028748813
3181,0.2800905853406652
3182,0.2799874185145169
3183,0.2798843097665391
3184,0.2797812590542632
3185,0.2796782663352574
3186,0.27957533156712555
3187,0.27947245470750803
3188,0.27936963571408135
3189,0.2792668745445581
3190,0.2791641711566868
3191,0.2790615255082525
3192,0.27895893755707546
3193,0.2788564072610126
3194,0.2787539345779564
3195,0.27865151946583566
3196,0.2785491618826148
3197,0.27844686178629385
3198,0.27834461913490927
3199,0.2782424338865328
3200,0.2781403059992722
3201,0.27803823543127104
3202,0.27793622214070823
3203,0.27783426608579853
3204,0.27773236722479244
3205,0.27763052551597633
3206,0.2775287409176712
3207,0.2774270133882346
3208,0.27732534288605915
3209,0.27722372936957285
3210,0.2771221727972393
3211,0.2770206731275575
3212,0.27691923031906207
3213,0.27681784433032264
3214,0.276716515119944
3215,0.2766152426465669
3216,0.2765140268688666
3217,0.2764128677455544
3218,0.2763117652353757
3219,0.2762107192971123
3220,0.27610972988958016
3221,0.27600879697163094
3222,0.27590792050215096
3223,0.27580710044006207
3224,0.27570633674432066
3225,0.2756056293739182
3226,0.27550497828788156
3227,0.2754043834452715
3228,0.2753038448051849
3229,0.2752033623267527
3230,0.2751029359691409
3231,0.2750025656915501
3232,0.27490225145321634
3233,0.27480199321340937
3234,0.27470179093143443
3235,0.27460164456663094
3236,0.2745015540783735
3237,0.27440151942607094
3238,0.2743015405691662
3239,0.274201617467138
3240,0.27410175007949866
3241,0.274001938365795
3242,0.2739021822856085
3243,0.27380248179855515
3244,0.2737028368642854
3245,0.27360324744248365
3246,0.27350371349286884
3247,0.2734042349751945
3248,0.27330481184924804
3249,0.27320544407485137
3250,0.27310613161186037
3251,0.27300687442016514
3252,0.27290767245969016
3253,0.2728085256903938
3254,0.2727094340722688
3255,0.27261039756534144
3256,0.27251141612967267
3257,0.2724124897253568
3258,0.27231361831252254
3259,0.2722148018513324
3260,0.2721160403019829
3261,0.27201733362470426
3262,0.27191868177976064
3263,0.27182008472745
3264,0.27172154242810387
3265,0.2716230548420884
3266,0.271524621929802
3267,0.271426243651678
3268,0.27132791996818306
3269,0.2712296508398173
3270,0.27113143622711444
3271,0.271033276090642
3272,0.2709351703910008
3273,0.27083711908882546
3274,0.2707391221447838
3275,0.2706411795195772
3276,0.2705432911739405
3277,0.270445457068642
3278,0.2703476771644828
3279,0.2702499514222986
3280,0.270152279802957
3281,0.27005466226735964
3282,0.26995709877644125
3283,0.2698595892911697
3284,0.26976213377254643
3285,0.26966473218160547
3286,0.2695673844794141
3287,0.26947009062707283
3288,0.26937285058571536
3289,0.2692756643165084
3290,0.26917853178065143
3291,0.2690814529393768
3292,0.2689844277539504
3293,0.26888745618567067
3294,0.2687905381958686
3295,0.2686936737459088
3296,0.268596862797188
3297,0.2685001053111361
3298,0.2684034012492157
3299,0.2683067505729221
3300,0.2682101532437833
3301,0.26811360922336036
3302,0.26801711847324605
3303,0.2679206809550667
3304,0.26782429663048135
3305,0.26772796546118016
3306,0.26763168740888776
3307,0.26753546243535964
3308,0.267439290502385
3309,0.26734317157178467
3310,0.2672471056054122
3311,0.2671510925651537
3312,0.2670551324129272
3313,0.2669592251106834
3314,0.2668633706204053
3315,0.2667675689041079
3316,0.2666718199238388
3317,0.2665761236416777
3318,0.26648048001973645
3319,0.26638488902015844
3320,0.2662893506051205
3321,0.2661938647368305
3322,0.266098431377529
3323,0.2660030504894879
3324,0.2659077220350118
3325,0.26581244597643683
3326,0.26571722227613137
3327,0.2656220508964957
3328,0.2655269317999617
3329,0.2654318649489933
3330,0.26533685030608656
3331,0.2652418878337688
3332,0.26514697749459937
3333,0.26505211925116967
3334,0.2649573130661024
3335,0.264862558902052
3336,0.2647678567217048
3337,0.2646732064877786
3338,0.2645786081630229
3339,0.26448406171021865
3340,0.26438956709217853
3341,0.2642951242717464
3342,0.26420073321179827
3343,0.2641063938752408
3344,0.2640121062250127
3345,0.2639178702240841
3346,0.2638236858354558
3347,0.2637295530221607
3348,0.2636354717472629
3349,0.2635414419738574
3350,0.263447463665071
3351,0.26335353678406104
3352,0.263259661294017
3353,0.2631658371581589
3354,0.26307206433973773
3355,0.26297834280203625
3356,0.262884672508368
3357,0.2627910534220774
3358,0.26269748550654004
3359,0.2626039687251631
3360,0.26251050304138357
3361,0.2624170884186703
3362,0.26232372482052324
3363,0.26223041221047216
3364,0.26213715055207853
3365,0.2620439398089347
3366,0.26195077994466365
3367,0.2618576709229189
3368,0.26176461270738505
3369,0.26167160526177735
3370,0.2615786485498419
3371,0.26148574253535495
3372,0.26139288718212417
3373,0.2613000824539873
3374,0.26120732831481286
3375,0.2611146247284999
3376,0.2610219716589779
3377,0.26092936907020703
3378,0.260836816926178
3379,0.26074431519091146
3380,0.2606518638284595
3381,0.26055946280290354
3382,0.26046711207835593
3383,0.26037481161895903
3384,0.26028256138888617
3385,0.2601903613523404
3386,0.26009821147355483
3387,0.26000611171679366
3388,0.25991406204635037
3389,0.25982206242654926
3390,0.2597301128217444
3391,0.2596382131963203
3392,0.2595463635146913
3393,0.25945456374130194
3394,0.25936281384062654
3395,0.25927111377717005
3396,0.25917946351546695
3397,0.25908786302008147
3398,0.25899631225560826
3399,0.25890481118667164
3400,0.25881335977792597
3401,0.2587219579940552
3402,0.25863060579977315
3403,0.25853930315982376
3404,0.2584480500389803
3405,0.25835684640204604
3406,0.258265692213854
3407,0.2581745874392666
3408,0.25808353204317624
3409,0.25799252599050493
3410,0.257901569246204
3411,0.2578106617752548
3412,0.25771980354266766
3413,0.25762899451348287
3414,0.2575382346527705
3415,0.2574475239256291
3416,0.2573568622971877
3417,0.25726624973260415
3418,0.2571756861970659
3419,0.2570851716557896
3420,0.2569947060740214
3421,0.256904289417037
3422,0.2568139216501406
3423,0.2567236027386668
3424,0.25663333264797816
3425,0.2565431113434675
3426,0.2564529387905563
3427,0.25636281495469526
3428,0.25627273980136445
3429,0.25618271329607234
3430,0.2560927354043575
3431,0.2560028060917867
3432,0.25591292532395604
3433,0.25582309306649076
3434,0.2557333092850447
3435,0.25564357394530113
3436,0.25555388701297144
3437,0.255464248453797
3438,0.25537465823354744
3439,0.25528511631802075
3440,0.2551956226730445
3441,0.25510617726447493
3442,0.2550167800581966
3443,0.2549274310201233
3444,0.25483813011619705
3445,0.2547488773123887
3446,0.25465967257469835
3447,0.2545705158691536
3448,0.25448140716181167
3449,0.25439234641875785
3450,0.2543033336061059
3451,0.2542143686899986
3452,0.25412545163660627
3453,0.2540365824121289
3454,0.25394776098279426
3455,0.25385898731485823
3456,0.253770261374606
3457,0.2536815831283501
3458,0.25359295254243197
3459,0.25350436958322153
3460,0.2534158342171162
3461,0.2533273464105429
3462,0.2532389061299557
3463,0.2531505133418368
3464,0.25306216801269776
3465,0.25297387010907735
3466,0.2528856195975422
3467,0.2527974164446881
3468,0.2527092606171383
3469,0.2526211520815437
3470,0.2525330908045841
3471,0.2524450767529667
3472,0.25235710989342697
3473,0.2522691901927281
3474,0.25218131761766116
3475,0.2520934921350457
3476,0.2520057137117284
3477,0.25191798231458407
3478,0.2518302979105156
3479,0.25174266046645344
3480,0.2516550699493556
3481,0.25156752632620816
3482,0.25148002956402493
3483,0.2513925796298474
3484,0.25130517649074424
3485,0.25121782011381255
3486,0.2511305104661765
3487,0.2510432475149882
3488,0.2509560312274268
3489,0.25086886157069954
3490,0.2507817385120411
3491,0.2506946620187134
3492,0.25060763205800596
3493,0.25052064859723566
3494,0.25043371160374717
3495,0.250346821044912
3496,0.2502599768881293
3497,0.2501731791008257
3498,0.25008642765045486
3499,0.2499997225044981
3500,0.24991306363046362
3501,0.24982645099588663
3502,0.24973988456833063
3503,0.24965336431538554
3504,0.24956689020466782
3505,0.24948046220382247
3506,0.2493940802805209
3507,0.2493077444024615
3508,0.24922145453736988
3509,0.24913521065299848
3510,0.2490490127171272
3511,0.24896286069756268
3512,0.24887675456213842
3513,0.24879069427871503
3514,0.24870467981518007
3515,0.248618711139448
3516,0.24853278821945957
3517,0.2484469110231834
3518,0.24836107951861408
3519,0.24827529367377354
3520,0.24818955345671034
3521,0.24810385883549935
3522,0.24801820977824274
3523,0.24793260625306912
3524,0.24784704822813364
3525,0.24776153567161863
3526,0.2476760685517323
3527,0.24759064683670995
3528,0.2475052704948133
3529,0.24741993949433094
3530,0.24733465380357744
3531,0.247249413390894
3532,0.24716421822464896
3533,0.2470790682732361
3534,0.2469939635050764
3535,0.24690890388861675
3536,0.2468238893923307
3537,0.24673891998471797
3538,0.24665399563430512
3539,0.2465691163096443
3540,0.24648428197931427
3541,0.2463994926119203
3542,0.24631474817609322
3543,0.24623004864049092
3544,0.24614539397379687
3545,0.24606078414472066
3546,0.24597621912199874
3547,0.24589169887439288
3548,0.24580722337069127
3549,0.24572279257970808
3550,0.24563840647028368
3551,0.2455540650112844
3552,0.24546976817160238
3553,0.2453855159201559
3554,0.24530130822588914
3555,0.24521714505777248
3556,0.24513302638480172
3557,0.24504895217599865
3558,0.24496492240041134
3559,0.244880937027113
3560,0.24479699602520344
3561,0.24471309936380736
3562,0.244629247012076
3563,0.244545438939186
3564,0.2444616751143397
3565,0.244377955506765
3566,0.24429428008571574
3567,0.24421064882047128
3568,0.2441270616803365
3569,0.24404351863464202
3570,0.24396001965274405
3571,0.2438765647040242
3572,0.24379315375788957
3573,0.24370978678377297
3574,0.2436264637511324
3575,0.2435431846294518
3576,0.2434599493882399
3577,0.2433767579970313
3578,0.24329361042538566
3579,0.24321050664288835
3580,0.24312744661914987
3581,0.24304443032380596
3582,0.24296145772651778
3583,0.2428785287969717
3584,0.24279564350487925
3585,0.24271280181997756
3586,0.24263000371202825
3587,0.24254724915081893
3588,0.24246453810616175
3589,0.24238187054789395
3590,0.24229924644587864
3591,0.24221666577000311
3592,0.24213412849018
3593,0.24205163457634737
3594,0.24196918399846767
